v-sweep,i(Vout),v(V1),v(V2)
1.0737,0.000000663124883,1.0737,0.9
1.0738,0.000000663177081,1.0738,0.9
1.0739,0.000000663229127,1.0739,0.9
1.074,0.000000663281146,1.074,0.9
1.0741,0.00000066333301,1.0741,0.9
1.0742,0.000000663384766,1.0742,0.9
1.0743,0.000000663436541,1.0743,0.9
1.0744,0.000000663488159,1.0744,0.9
1.0745,0.000000663539636,1.0745,0.9
1.0746,0.000000663590932,1.0746,0.9
1.0747,0.000000663642119,1.0747,0.9
1.0748,0.000000663693292,1.0748,0.9
1.0749,0.000000663744311,1.0749,0.9
1.075,0.000000663795239,1.075,0.9
1.0751,0.000000663846166,1.0751,0.9
1.0752,0.000000663896834,1.0752,0.9
1.0753,0.000000663947459,1.0753,0.9
1.0754,0.000000663997906,1.0754,0.9
1.0755,0.000000664048338,1.0755,0.9
1.0756,0.000000664098527,1.0756,0.9
1.0757,0.0000006641488,1.0757,0.9
1.0758,0.000000664198849,1.0758,0.9
1.0759,0.000000664248825,1.0759,0.9
1.076,0.000000664298796,1.076,0.9
1.0761,0.000000664348468,1.0761,0.9
1.0762,0.000000664398199,1.0762,0.9
1.0763,0.000000664447795,1.0763,0.9
1.0764,0.00000066449722,1.0764,0.9
1.0765,0.000000664546654,1.0765,0.9
1.0766,0.000000664595895,1.0766,0.9
1.0767,0.000000664645073,1.0767,0.9
1.0768,0.000000664694102,1.0768,0.9
1.0769,0.00000066474319,1.0769,0.9
1.077,0.000000664792051,1.077,0.9
1.0771,0.00000066484073,1.0771,0.9
1.0772,0.000000664889386,1.0772,0.9
1.0773,0.000000664937994,1.0773,0.9
1.0774,0.000000664986388,1.0774,0.9
1.0775,0.000000665034783,1.0775,0.9
1.0776,0.000000665083061,1.0776,0.9
1.0777,0.000000665131095,1.0777,0.9
1.0778,0.000000665179256,1.0778,0.9
1.0779,0.000000665227249,1.0779,0.9
1.078,0.000000665275119,1.078,0.9
1.0781,0.000000665322867,1.0781,0.9
1.0782,0.000000665370505,1.0782,0.9
1.0783,0.000000665418062,1.0783,0.9
1.0784,0.000000665465555,1.0784,0.9
1.0785,0.000000665513006,1.0785,0.9
1.0786,0.000000665560217,1.0786,0.9
1.0787,0.00000066560739,1.0787,0.9
1.0788,0.000000665654518,1.0788,0.9
1.0789,0.000000665701506,1.0789,0.9
1.079,0.000000665748376,1.079,0.9
1.0791,0.000000665795083,1.0791,0.9
1.0792,0.000000665841808,1.0792,0.9
1.0793,0.000000665888413,1.0793,0.9
1.0794,0.00000066593498,1.0794,0.9
1.0795,0.000000665981426,1.0795,0.9
1.0796,0.000000666027695,1.0796,0.9
1.0797,0.000000666073996,1.0797,0.9
1.0798,0.000000666120162,1.0798,0.9
1.0799,0.00000066616615,1.0799,0.9
1.08,0.000000666212117,1.08,0.9
1.0801,0.000000666257916,1.0801,0.9
1.0802,0.000000666303759,1.0802,0.9
1.0803,0.000000666349386,1.0803,0.9
1.0804,0.000000666394957,1.0804,0.9
1.0805,0.000000666440522,1.0805,0.9
1.0806,0.000000666485796,1.0806,0.9
1.0807,0.000000666531154,1.0807,0.9
1.0808,0.000000666576424,1.0808,0.9
1.0809,0.000000666621478,1.0809,0.9
1.081,0.00000066666653,1.081,0.9
1.0811,0.0000006667115,1.0811,0.9
1.0812,0.000000666756316,1.0812,0.9
1.0813,0.000000666801013,1.0813,0.9
1.0814,0.000000666845695,1.0814,0.9
1.0815,0.000000666890246,1.0815,0.9
1.0816,0.000000666934868,1.0816,0.9
1.0817,0.000000666979219,1.0817,0.9
1.0818,0.000000667023585,1.0818,0.9
1.0819,0.000000667067706,1.0819,0.9
1.082,0.000000667111824,1.082,0.9
1.0821,0.000000667155975,1.0821,0.9
1.0822,0.000000667199837,1.0822,0.9
1.0823,0.000000667243716,1.0823,0.9
1.0824,0.000000667287519,1.0824,0.9
1.0825,0.000000667331264,1.0825,0.9
1.0826,0.000000667374771,1.0826,0.9
1.0827,0.000000667418362,1.0827,0.9
1.0828,0.000000667461872,1.0828,0.9
1.0829,0.000000667505109,1.0829,0.9
1.083,0.000000667548381,1.083,0.9
1.0831,0.000000667591545,1.0831,0.9
1.0832,0.000000667634653,1.0832,0.9
1.0833,0.000000667677728,1.0833,0.9
1.0834,0.000000667720551,1.0834,0.9
1.0835,0.000000667763324,1.0835,0.9
1.0836,0.000000667806091,1.0836,0.9
1.0837,0.000000667848743,1.0837,0.9
1.0838,0.00000066789131,1.0838,0.9
1.0839,0.000000667933801,1.0839,0.9
1.084,0.000000667976236,1.084,0.9
1.0841,0.000000668018547,1.0841,0.9
1.0842,0.000000668060688,1.0842,0.9
1.0843,0.00000066810296,1.0843,0.9
1.0844,0.000000668144947,1.0844,0.9
1.0845,0.000000668186988,1.0845,0.9
1.0846,0.000000668228958,1.0846,0.9
1.0847,0.000000668270722,1.0847,0.9
1.0848,0.000000668312467,1.0848,0.9
1.0849,0.000000668354158,1.0849,0.9
1.085,0.000000668395682,1.085,0.9
1.0851,0.00000066843724,1.0851,0.9
1.0852,0.00000066847857,1.0852,0.9
1.0853,0.000000668519917,1.0853,0.9
1.0854,0.000000668561182,1.0854,0.9
1.0855,0.000000668602393,1.0855,0.9
1.0856,0.000000668643411,1.0856,0.9
1.0857,0.000000668684415,1.0857,0.9
1.0858,0.00000066872529,1.0858,0.9
1.0859,0.000000668766255,1.0859,0.9
1.086,0.000000668807026,1.086,0.9
1.0861,0.00000066884772,1.0861,0.9
1.0862,0.000000668888207,1.0862,0.9
1.0863,0.000000668928893,1.0863,0.9
1.0864,0.000000668969271,1.0864,0.9
1.0865,0.000000669009678,1.0865,0.9
1.0866,0.000000669049991,1.0866,0.9
1.0867,0.000000669090181,1.0867,0.9
1.0868,0.000000669130298,1.0868,0.9
1.0869,0.000000669170328,1.0869,0.9
1.087,0.000000669210369,1.087,0.9
1.0871,0.000000669250209,1.0871,0.9
1.0872,0.000000669290088,1.0872,0.9
1.0873,0.000000669329815,1.0873,0.9
1.0874,0.000000669369509,1.0874,0.9
1.0875,0.000000669409093,1.0875,0.9
1.0876,0.000000669448655,1.0876,0.9
1.0877,0.000000669488067,1.0877,0.9
1.0878,0.000000669527374,1.0878,0.9
1.0879,0.00000066956664,1.0879,0.9
1.088,0.000000669605923,1.088,0.9
1.0881,0.00000066964499,1.0881,0.9
1.0882,0.000000669683994,1.0882,0.9
1.0883,0.000000669723052,1.0883,0.9
1.0884,0.000000669761906,1.0884,0.9
1.0885,0.000000669800741,1.0885,0.9
1.0886,0.000000669839507,1.0886,0.9
1.0887,0.000000669878258,1.0887,0.9
1.0888,0.000000669916904,1.0888,0.9
1.0889,0.000000669955339,1.0889,0.9
1.089,0.000000669993847,1.089,0.9
1.0891,0.000000670032264,1.0891,0.9
1.0892,0.000000670070683,1.0892,0.9
1.0893,0.000000670108856,1.0893,0.9
1.0894,0.000000670146999,1.0894,0.9
1.0895,0.000000670185125,1.0895,0.9
1.0896,0.000000670223137,1.0896,0.9
1.0897,0.000000670260976,1.0897,0.9
1.0898,0.000000670298917,1.0898,0.9
1.0899,0.000000670336842,1.0899,0.9
1.09,0.000000670374494,1.09,0.9
1.0901,0.000000670412151,1.0901,0.9
1.0902,0.000000670449751,1.0902,0.9
1.0903,0.000000670487323,1.0903,0.9
1.0904,0.000000670524781,1.0904,0.9
1.0905,0.000000670562164,1.0905,0.9
1.0906,0.000000670599402,1.0906,0.9
1.0907,0.000000670636723,1.0907,0.9
1.0908,0.000000670673796,1.0908,0.9
1.0909,0.000000670710957,1.0909,0.9
1.091,0.000000670747934,1.091,0.9
1.0911,0.000000670784969,1.0911,0.9
1.0912,0.000000670821784,1.0912,0.9
1.0913,0.000000670858579,1.0913,0.9
1.0914,0.000000670895327,1.0914,0.9
1.0915,0.000000670932144,1.0915,0.9
1.0916,0.000000670968639,1.0916,0.9
1.0917,0.000000671005179,1.0917,0.9
1.0918,0.000000671041636,1.0918,0.9
1.0919,0.000000671078061,1.0919,0.9
1.092,0.000000671114423,1.092,0.9
1.0921,0.000000671150692,1.0921,0.9
1.0922,0.000000671186948,1.0922,0.9
1.0923,0.000000671222971,1.0923,0.9
1.0924,0.000000671259002,1.0924,0.9
1.0925,0.000000671295147,1.0925,0.9
1.0926,0.000000671331017,1.0926,0.9
1.0927,0.000000671366831,1.0927,0.9
1.0928,0.000000671402699,1.0928,0.9
1.0929,0.000000671438425,1.0929,0.9
1.093,0.00000067147411,1.093,0.9
1.0931,0.000000671509662,1.0931,0.9
1.0932,0.000000671545207,1.0932,0.9
1.0933,0.000000671580715,1.0933,0.9
1.0934,0.000000671616027,1.0934,0.9
1.0935,0.000000671651364,1.0935,0.9
1.0936,0.000000671686704,1.0936,0.9
1.0937,0.000000671721958,1.0937,0.9
1.0938,0.000000671757057,1.0938,0.9
1.0939,0.000000671791984,1.0939,0.9
1.094,0.000000671827163,1.094,0.9
1.0941,0.000000671862111,1.0941,0.9
1.0942,0.000000671896892,1.0942,0.9
1.0943,0.000000671931739,1.0943,0.9
1.0944,0.000000671966454,1.0944,0.9
1.0945,0.000000672001256,1.0945,0.9
1.0946,0.000000672035865,1.0946,0.9
1.0947,0.00000067207036,1.0947,0.9
1.0948,0.000000672104868,1.0948,0.9
1.0949,0.000000672139306,1.0949,0.9
1.095,0.000000672173709,1.095,0.9
1.0951,0.000000672207978,1.0951,0.9
1.0952,0.000000672242164,1.0952,0.9
1.0953,0.000000672276405,1.0953,0.9
1.0954,0.000000672310474,1.0954,0.9
1.0955,0.000000672344644,1.0955,0.9
1.0956,0.000000672378624,1.0956,0.9
1.0957,0.000000672412444,1.0957,0.9
1.0958,0.000000672446475,1.0958,0.9
1.0959,0.000000672480168,1.0959,0.9
1.096,0.000000672513982,1.096,0.9
1.0961,0.000000672547609,1.0961,0.9
1.0962,0.000000672581194,1.0962,0.9
1.0963,0.000000672614849,1.0963,0.9
1.0964,0.000000672648302,1.0964,0.9
1.0965,0.000000672681693,1.0965,0.9
1.0966,0.000000672715224,1.0966,0.9
1.0967,0.000000672748437,1.0967,0.9
1.0968,0.000000672781729,1.0968,0.9
1.0969,0.000000672814997,1.0969,0.9
1.097,0.000000672848087,1.097,0.9
1.0971,0.000000672881137,1.0971,0.9
1.0972,0.000000672914167,1.0972,0.9
1.0973,0.000000672947222,1.0973,0.9
1.0974,0.000000672980127,1.0974,0.9
1.0975,0.00000067301298,1.0975,0.9
1.0976,0.000000673045742,1.0976,0.9
1.0977,0.000000673078498,1.0977,0.9
1.0978,0.000000673111206,1.0978,0.9
1.0979,0.000000673143793,1.0979,0.9
1.098,0.000000673176269,1.098,0.9
1.0981,0.000000673208834,1.0981,0.9
1.0982,0.000000673241214,1.0982,0.9
1.0983,0.000000673273563,1.0983,0.9
1.0984,0.000000673305918,1.0984,0.9
1.0985,0.000000673338205,1.0985,0.9
1.0986,0.000000673370367,1.0986,0.9
1.0987,0.000000673402583,1.0987,0.9
1.0988,0.000000673434624,1.0988,0.9
1.0989,0.000000673466664,1.0989,0.9
1.099,0.000000673498713,1.099,0.9
1.0991,0.000000673530533,1.0991,0.9
1.0992,0.0000006735625,1.0992,0.9
1.0993,0.000000673594295,1.0993,0.9
1.0994,0.000000673626063,1.0994,0.9
1.0995,0.000000673657622,1.0995,0.9
1.0996,0.00000067368943,1.0996,0.9
1.0997,0.000000673720971,1.0997,0.9
1.0998,0.000000673752524,1.0998,0.9
1.0999,0.000000673783953,1.0999,0.9
1.1,0.000000673815395,1.1,0.9
